Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
defense response%GObp%GO:0006952,0.5385610397211282,1.8094472606985212,0.0,0.02098569157392687,1464,15,Ighm;Trim12a;H2-Eb1;Tspan32;H2-Ab1;Jun;H2-Q7;Trim34a;Phb;Stat1;Laptm5;Rbck1;Rpl39;Ctsg;Elane,Ighm;Trim12a;H2-Eb1;Tspan32;H2-Ab1;Jun;H2-Q7
intrinsic component of membrane%GOcc%GO:0031224,0.3975646413710212,1.746430144473304,0.0,0.02623211446740858,6154,35,Ighm;Vldlr;Ltb;H2-Eb1;Shisa5;Tspan32;H2-Ab1;H2-Q7;Rnf149;Calr;Ly6a;Gcnt2;Pdzk1ip1;Nceh1;Pik3ip1;Rrbp1;Lman2;Ccdc47;Phb;Scd2;Tmem176b;Maea;Crim1;Laptm5;Slc39a10;H2-D1;Lfng;Selenot;Smim14;4932438A13Rik;Mien1;Ndufa4;Ndufa3;Uqcr10;Ost4,Ighm;Vldlr;Ltb;H2-Eb1;Shisa5;Tspan32;H2-Ab1;H2-Q7;Rnf149;Calr;Ly6a;Gcnt2;Pdzk1ip1;Nceh1;Pik3ip1;Rrbp1
integral component of membrane%GOcc%GO:0016021,0.39154383990237795,1.7554537744064653,0.0,0.027203674262497788,5968,33,Ighm;Vldlr;Ltb;H2-Eb1;Shisa5;Tspan32;H2-Ab1;H2-Q7;Rnf149;Calr;Gcnt2;Pdzk1ip1;Nceh1;Pik3ip1;Rrbp1;Lman2;Ccdc47;Phb;Scd2;Tmem176b;Maea;Crim1;Laptm5;Slc39a10;H2-D1;Lfng;Selenot;Smim14;4932438A13Rik;Ndufa4;Ndufa3;Uqcr10;Ost4,Ighm;Vldlr;Ltb;H2-Eb1;Shisa5;Tspan32;H2-Ab1;H2-Q7;Rnf149;Calr;Gcnt2;Pdzk1ip1;Nceh1;Pik3ip1;Rrbp1
protein-containing complex binding%GOmf%GO:0044877,0.5462534594343147,1.7866987615173158,0.0,0.027372641183382868,1575,18,Hbb-bt;Vldlr;H2-Eb1;H2-Ab1;Jun;H2-Q7;H2-Q4;Calr;H2-Q6;Iqgap2;Gnb4;Ccdc47;Zfp36;Macf1;Ppp2r2a;Mprip;H2-D1;Ndufa4,Hbb-bt;Vldlr;H2-Eb1;H2-Ab1;Jun;H2-Q7;H2-Q4;Calr;H2-Q6;Iqgap2
cell surface%GOcc%GO:0009986,0.6181603332406411,1.761890850770458,0.0,0.028249969426440015,1179,16,Ighm;Vldlr;H2-Eb1;Tspan32;H2-Ab1;H2-Q7;H2-Q4;Calr;Ly6a;H2-Q6;Iqgap2;Lman2;Phb;H2-D1;Lgals1;Elane,Ighm;Vldlr;H2-Eb1;Tspan32;H2-Ab1;H2-Q7;H2-Q4;Calr;Ly6a;H2-Q6;Iqgap2
positive regulation of cellular metabolic process%GObp%GO:0031325,0.4629187374326552,1.7960052843015322,0.0,0.02861685214626391,3310,21,Ighm;Trim12a;Vldlr;Jund;Jun;Plek;Trim34a;Mef2d;Phb;Sympk;Zfp36;Prkag2;Stat1;Zfp395;Mycbp2;Ubb;Mprip;Laptm5;Slc39a10;Rbck1;Rps27l,Ighm;Trim12a;Vldlr;Jund;Jun;Plek
cell communication%GObp%GO:0007154,0.4334399385180063,1.7642869278441444,0.0,0.029379968203497614,5573,26,Ighm;Vldlr;Shisa5;Tspan32;Jun;Plek;Ly6a;Iqgap2;Gcnt2;Nceh1;Gnb4;Ndrg1;Ccdc47;Dock10;Phb;Zfp36;Dock8;Macf1;Prkag2;Stat1;Selenot;Rbck1;Hipk1;Smg1;Rps27l;Txnip,Ighm;Vldlr;Shisa5;Tspan32;Jun;Plek;Ly6a;Iqgap2;Gcnt2;Nceh1;Gnb4;Ndrg1;Ccdc47;Dock10;Phb;Zfp36;Dock8;Macf1;Prkag2;Stat1
regulation of developmental process%GObp%GO:0050793,0.4614831248102649,1.7977772065076456,0.0,0.029979559391324094,2682,15,Ighm;Vldlr;Jund;Jun;Calr;Gcnt2;Zfp36;Inpp4b;Macf1;Stat1;Tmem176b;Crim1;Zmym4;Laptm5;Lfng,Ighm;Vldlr;Jund;Jun
regulation of gene expression%GObp%GO:0010468,0.333947056657881,1.771699888480384,0.0,0.030604133545310015,4945,24,Ighm;Trim12a;Ltb;Jund;Jun;Calr;Gcnt2;Trim34a;Mef2d;Phb;Zfp36;Stat1;Zfp395;Mycbp2;Laptm5;Rbck1;Phf12;Hipk1;Smg1;Hnrnph3;Rps27l;Rps26;Txnip;Elane,Ighm;Trim12a;Ltb;Jund;Jun
multicellular organismal process%GObp%GO:0032501,0.36657762442731473,1.7362241676065528,0.0,0.032564004166438246,7780,35,Ighm;Vldlr;Ltb;Tspan32;Jund;H2-Ab1;Jun;Plek;H2-Q7;Rpl7l1;Gcnt2;Ndrg1;Mef2d;Ccdc47;Dock10;Dnase2a;Zfp36;Samd9l;Macf1;Fam107b;Stat1;Mycbp2;Maea;Gpd2;Ubb;Mylip;Lfng;Selenot;Smim14;Gm2a;Hipk1;4932438A13Rik;Txnip;Lgals1;Ctsg,Ighm;Vldlr;Ltb;Tspan32;Jund;H2-Ab1;Jun;Plek;H2-Q7;Rpl7l1
INFECTIOUS DISEASE%REACTOME DATABASE ID RELEASE 78%5663205,-0.47404752056935257,-1.6383138106311845,0.0,0.03282051282051282,713,15,Psmb8;Jun;Calr;Edem2;Gnb4;Rpl37;Rps21;Rpl39;Sem1;Rps27l;Rps15a;Rps26;Rpl22l1;Txnip;Ctsg,Rpl37;Rps21;Rpl39;Sem1;Rps27l;Rps15a;Rps26;Rpl22l1;Txnip;Ctsg
positive regulation of response to stimulus%GObp%GO:0048584,0.40073972445802863,1.7197911361150184,0.0,0.04061746756243909,2320,25,Ighm;Trim12a;H2-Ab1;Jun;H2-Q7;H2-Q4;Ifi203;Calr;H2-Q6;Wdfy1;Gcnt2;Trim34a;Phb;Macf1;Ubb;Laptm5;Slc39a10;H2-D1;Lfng;Rbck1;Rpl37;Rps20;Lgals1;Ctsg;Elane,Ighm;Trim12a;H2-Ab1;Jun;H2-Q7;H2-Q4;Ifi203;Calr;H2-Q6;Wdfy1;Gcnt2
cell differentiation%GObp%GO:0030154,0.4235320795250602,1.720126908390308,0.0,0.04197138314785374,3818,22,Ighm;Vldlr;Psmb8;Jund;H2-Ab1;Jun;Ndrg1;Mef2d;Dock10;Dnase2a;Samd9l;Macf1;Stat1;Tmem176b;Mycbp2;Maea;Ubb;Lfng;Hipk1;4932438A13Rik;Txnip;Lgals1,Ighm;Vldlr;Psmb8;Jund;H2-Ab1;Jun
response to external biotic stimulus%GObp%GO:0043207,0.46029446990955114,1.7040214523243282,0.0,0.042627186009538943,1577,16,Ighm;Trim12a;H2-Eb1;Tspan32;H2-Ab1;H2-Q7;Ly6a;Trim34a;Phb;Zfp36;Stat1;Rbck1;Rpl39;Rps15a;Ctsg;Elane,Ighm;Trim12a;H2-Eb1;Tspan32;H2-Ab1;H2-Q7
positive regulation of immune system process%GObp%GO:0002684,0.523886907620918,1.6806138139318993,0.0,0.05405405405405406,1034,20,Ighm;Trim12a;H2-Eb1;Jund;H2-Ab1;Jun;H2-Q7;H2-Q4;Ifi203;Calr;H2-Q6;Phb;Dock8;Laptm5;Slc39a10;H2-D1;Rbck1;Lgals1;Ctsg;Elane,Ighm;Trim12a;H2-Eb1;Jund;H2-Ab1;Jun;H2-Q7;H2-Q4;Ifi203;Calr;H2-Q6
regulation of signal transduction%GObp%GO:0009966,0.38208182329316426,1.6723310857339595,0.0,0.05555036004862995,2926,23,Ighm;Trim12a;Jun;Plek;Rnf149;Calr;Wdfy1;Gcnt2;Pik3ip1;Trim34a;Phb;Inpp4b;Macf1;Stat1;Crim1;Ubb;Laptm5;Slc39a10;Lfng;Rbck1;Hipk1;Rpl37;Rps20,Ighm;Trim12a;Jun;Plek;Rnf149;Calr;Wdfy1;Gcnt2
cellular macromolecule metabolic process%GObp%GO:0044260,-0.24018230162245666,-1.5601503522585674,0.0,0.05610344071882534,4010,41,Trim12a;Psmb8;Rnf149;Calr;Gcnt2;Edem2;Nceh1;Trim34a;Wdr26;Ccdc47;Dnase2a;Phb;Zfp36;Dalrd3;Prkag2;Ppp2r2a;Mycbp2;Maea;Ubb;Mylip;Tars;Usp48;Rbck1;Hipk1;Smg1;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1;Ctsg,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1;Ctsg
intracellular organelle%GOcc%GO:0043229,-0.2920820926146471,-1.5142265601064706,0.0,0.06837606837606838,12770,88,Trim12a;Vldlr;Psmb8;H2-Eb1;Shisa5;Jund;H2-Ab1;Jun;H2-Q7;H2-Q4;Rpl7l1;Ifi203;Calr;H2-Q6;Iqgap2;Wdfy1;Gcnt2;Edem2;Nceh1;Tnpo1;Ndrg1;Rrbp1;Idi1;Zfp800;Trim34a;Lman2;Wdr26;Mef2d;Ccdc47;Dock10;Dnase2a;Phb;Sympk;Zfp36;Samd9l;Inpp4b;Macf1;Prkag2;Stat1;Scd2;Tmem176b;Zfp395;Mycbp2;Maea;Gpd2;Ubb;Mylip;Mprip;Ankrd12;Laptm5;H2-D1;Lfng;Selenot;Usp48;Smim14;Gm2a;Phf12;Hipk1;Smg1;4932438A13Rik;Mien1;Hnrnph3;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Ndufa4;Ndufa3;Rps15a;Rpl35a;Uqcr10;Snrpg;Rps26;Ost4;Rpl22l1;Txnip;Lgals1;Ctsg;Elane;Echdc2,4932438A13Rik;Mien1;Hnrnph3;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Ndufa4;Ndufa3;Rps15a;Rpl35a;Uqcr10;Snrpg;Rps26;Ost4;Rpl22l1;Txnip;Lgals1;Ctsg;Elane;Echdc2
cellular response to chemical stimulus%GObp%GO:0070887,0.4390599167683995,1.6434267854624465,0.0,0.06995230524642289,2843,17,Vldlr;Jund;H2-Ab1;Jun;H2-Q7;Rnf149;Ifi203;Ly6a;Gcnt2;Nceh1;Phb;Zfp36;Dock8;Stat1;Laptm5;Selenot;Ctsg,Vldlr;Jund;H2-Ab1;Jun;H2-Q7;Rnf149;Ifi203;Ly6a;Gcnt2;Nceh1
gene expression%GObp%GO:0010467,-0.35323253543226546,-1.5144601180788844,0.0,0.0709085153529598,2184,29,Ighm;Ltb;H2-Eb1;Tspan32;Jund;H2-Ab1;Jun;Rpl7l1;Sympk;Dalrd3;Stat1;Tars;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Snrpg;Rps26;Rpl22l1;Ctsg;Elane,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Snrpg;Rps26;Rpl22l1;Ctsg;Elane
positive regulation of signal transduction%GObp%GO:0009967,0.4373231606944615,1.6465051244330668,0.0,0.07195094253917783,1565,16,Ighm;Trim12a;Jun;Calr;Wdfy1;Gcnt2;Trim34a;Phb;Macf1;Ubb;Laptm5;Slc39a10;Lfng;Rbck1;Rpl37;Rps20,Ighm;Trim12a;Jun;Calr;Wdfy1;Gcnt2
cytosol%GOcc%GO:0005829,-0.31546778938830206,-1.4994297148418176,0.0,0.0754494547597996,3851,43,Hbb-bt;Trim12a;Psmb8;Jun;Rpl7l1;Calr;Wdfy1;Ndrg1;Trim34a;Wdr26;Dock10;Sympk;Zfp36;Echdc1;Prkag2;Ppp2r2a;Stat1;Zfp395;Ubb;Mprip;Ankrd12;Usp48;Hipk1;Mien1;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rps15a;Rpl35a;Snrpg;Rps26;Rpl22l1;Txnip;Lgals1;Ctsg,Mien1;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rps15a;Rpl35a;Snrpg;Rps26;Rpl22l1;Txnip;Lgals1;Ctsg
organic substance metabolic process%GObp%GO:0071704,0.29205848431894754,1.5842019257586293,0.0,0.08296668761785042,7458,64,Ighm;Hbb-bt;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Tspan32;Jund;H2-Ab1;Jun;Plek;Rpl7l1;Rnf149;Calr;Gcnt2;Edem2;Nceh1;Idi1;Trim34a;Wdr26;Ccdc47;Dnase2a;Phb;Sympk;Zfp36;Dalrd3;Inpp4b;Echdc1;Prkag2;Ppp2r2a;Stat1;Scd2;Mycbp2;Maea;Gpd2;Ubb;Mylip;Tars;Usp48;Rbck1;Gm2a;Hipk1;Smg1;4932438A13Rik;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Snrpg;Rps26;Ost4;Rpl22l1;Ctsg;Elane;Echdc2,Ighm;Hbb-bt;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Tspan32;Jund;H2-Ab1;Jun;Plek
metabolic process%GObp%GO:0008152,0.28675559004783496,1.6019285494889928,0.0,0.08394276629570747,7884,65,Ighm;Hbb-bt;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Tspan32;Jund;H2-Ab1;Jun;Plek;Rpl7l1;Rnf149;Calr;Gcnt2;Edem2;Nceh1;Idi1;Trim34a;Wdr26;Ccdc47;Dnase2a;Phb;Sympk;Zfp36;Dalrd3;Inpp4b;Echdc1;Prkag2;Ppp2r2a;Stat1;Scd2;Mycbp2;Maea;Gpd2;Ubb;Mylip;Tars;Usp48;Rbck1;Gm2a;Hipk1;Smg1;4932438A13Rik;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Uqcr10;Snrpg;Rps26;Ost4;Rpl22l1;Ctsg;Elane;Echdc2,Ighm;Hbb-bt;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Tspan32;Jund;H2-Ab1;Jun;Plek
anatomical structure development%GObp%GO:0048856,0.3698882645654096,1.5938746903827852,0.0,0.0844546124316569,5516,29,Ighm;Vldlr;Ltb;Jund;H2-Ab1;Jun;H2-Q7;Rpl7l1;Ndrg1;Mef2d;Ccdc47;Dock10;Dnase2a;Zfp36;Samd9l;Macf1;Stat1;Mycbp2;Maea;Gpd2;Ubb;Mylip;Lfng;Selenot;Smim14;Hipk1;4932438A13Rik;Txnip;Lgals1,Ighm;Vldlr;Ltb;Jund;H2-Ab1;Jun;H2-Q7;Rpl7l1
cellular developmental process%GObp%GO:0048869,0.4047742827893944,1.590674616617239,0.0,0.08494208494208495,3916,23,Ighm;Vldlr;Psmb8;Jund;H2-Ab1;Jun;Calr;Ndrg1;Mef2d;Dock10;Dnase2a;Samd9l;Macf1;Stat1;Tmem176b;Mycbp2;Maea;Ubb;Lfng;Hipk1;4932438A13Rik;Txnip;Lgals1,Ighm;Vldlr;Psmb8;Jund;H2-Ab1;Jun
organelle%GOcc%GO:0043226,-0.2920820926146471,-1.482394017141179,0.0,0.08509021842355176,13099,88,Trim12a;Vldlr;Psmb8;H2-Eb1;Shisa5;Jund;H2-Ab1;Jun;H2-Q7;H2-Q4;Rpl7l1;Ifi203;Calr;H2-Q6;Iqgap2;Wdfy1;Gcnt2;Edem2;Nceh1;Tnpo1;Ndrg1;Rrbp1;Idi1;Zfp800;Trim34a;Lman2;Wdr26;Mef2d;Ccdc47;Dock10;Dnase2a;Phb;Sympk;Zfp36;Samd9l;Inpp4b;Macf1;Prkag2;Stat1;Scd2;Tmem176b;Zfp395;Mycbp2;Maea;Gpd2;Ubb;Mylip;Mprip;Ankrd12;Laptm5;H2-D1;Lfng;Selenot;Usp48;Smim14;Gm2a;Phf12;Hipk1;Smg1;4932438A13Rik;Mien1;Hnrnph3;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Ndufa4;Ndufa3;Rps15a;Rpl35a;Uqcr10;Snrpg;Rps26;Ost4;Rpl22l1;Txnip;Lgals1;Ctsg;Elane;Echdc2,4932438A13Rik;Mien1;Hnrnph3;Rpl37;Rps21;Rpl37a;Rps20;Rpl34;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Ndufa4;Ndufa3;Rps15a;Rpl35a;Uqcr10;Snrpg;Rps26;Ost4;Rpl22l1;Txnip;Lgals1;Ctsg;Elane;Echdc2
regulation of intracellular signal transduction%GObp%GO:1902531,0.4322264389500939,1.6129592578865954,0.0,0.08559953141996485,1639,16,Ighm;Trim12a;Jun;Rnf149;Calr;Gcnt2;Pik3ip1;Trim34a;Phb;Inpp4b;Stat1;Ubb;Laptm5;Rbck1;Rpl37;Rps20,Ighm;Trim12a;Jun;Rnf149;Calr;Gcnt2
regulation of immune response%GObp%GO:0050776,0.4577940889799643,1.5806246742312438,0.0,0.08585055643879175,997,16,Ighm;Trim12a;H2-Ab1;H2-Q7;H2-Q4;Ifi203;H2-Q6;Wdfy1;Dnase2a;Phb;Laptm5;Slc39a10;H2-D1;Rbck1;Ctsg;Elane,Ighm;Trim12a;H2-Ab1;H2-Q7;H2-Q4;Ifi203;H2-Q6;Wdfy1
regulation of response to stimulus%GObp%GO:0048583,0.36213144361546795,1.6087551035691334,0.0,0.08609514491867433,4040,37,Ighm;Trim12a;Tspan32;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rnf149;Ifi203;Calr;H2-Q6;Wdfy1;Gcnt2;Pik3ip1;Trim34a;Dnase2a;Phb;Zfp36;Inpp4b;Macf1;Stat1;Mycbp2;Crim1;Ubb;Laptm5;Slc39a10;H2-D1;Lfng;Rbck1;Hipk1;Smg1;Rpl37;Rps20;Lgals1;Ctsg;Elane,Ighm;Trim12a;Tspan32;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rnf149;Ifi203;Calr;H2-Q6;Wdfy1;Gcnt2
regulation of biological process%GObp%GO:0050789,0.36182803498495897,1.5777350007177722,0.0,0.08627450980392157,12629,74,Ighm;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Shisa5;Tspan32;Jund;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rnf149;Ifi203;Calr;Ly6a;H2-Q6;Iqgap2;Wdfy1;Gcnt2;Edem2;Nceh1;Gnb4;Pik3ip1;Ndrg1;Trim34a;Lman2;Mef2d;Ccdc47;Dock10;Dnase2a;Phb;Sympk;Zfp36;Dock8;Samd9l;Inpp4b;Macf1;Prkag2;Stat1;Tmem176b;Zfp395;Mycbp2;Maea;Crim1;Zmym4;Ubb;Mylip;Mprip;Laptm5;Slc39a10;H2-D1;Lfng;Selenot;Rbck1;Phf12;Hipk1;Smg1;4932438A13Rik;Mien1;Hnrnph3;Rpl37;Rps20;Rps29;Rps27l;Ndufa4;Rps15a;Rps26;Txnip;Lgals1;Ctsg;Elane,Ighm;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Shisa5;Tspan32;Jund;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rnf149;Ifi203;Calr;Ly6a;H2-Q6;Iqgap2;Wdfy1;Gcnt2;Edem2;Nceh1;Gnb4;Pik3ip1;Ndrg1;Trim34a;Lman2;Mef2d;Ccdc47;Dock10;Dnase2a;Phb;Sympk;Zfp36;Dock8;Samd9l
positive regulation of macromolecule metabolic process%GObp%GO:0010604,0.3618994667833832,1.6175987103218785,0.0,0.0879130322691531,3502,22,Ighm;Vldlr;Ltb;Jund;Jun;Calr;Mef2d;Phb;Sympk;Zfp36;Prkag2;Stat1;Zfp395;Mycbp2;Ubb;Mylip;Mprip;Laptm5;Slc39a10;Rbck1;Rps27l;Elane,Ighm;Vldlr;Ltb;Jund;Jun
signal transduction%GObp%GO:0007165,0.4580614415653358,1.5680997074723135,0.0,0.09153333558840442,5130,25,Ighm;Vldlr;Shisa5;Tspan32;Jun;Plek;Ly6a;Iqgap2;Gcnt2;Nceh1;Gnb4;Ndrg1;Ccdc47;Dock10;Phb;Zfp36;Dock8;Macf1;Prkag2;Stat1;Rbck1;Hipk1;Smg1;Rps27l;Txnip,Ighm;Vldlr;Shisa5;Tspan32;Jun;Plek;Ly6a;Iqgap2;Gcnt2;Nceh1;Gnb4;Ndrg1;Ccdc47;Dock10;Phb;Zfp36;Dock8;Macf1;Prkag2;Stat1
response to chemical%GObp%GO:0042221,0.32385212462604795,1.569624559809769,0.125,0.09352319070989147,4334,28,Vldlr;H2-Eb1;Jund;H2-Ab1;Jun;H2-Q7;Rnf149;Ifi203;Calr;Ly6a;Gcnt2;Edem2;Nceh1;Idi1;Ccdc47;Phb;Zfp36;Dock8;Ppp2r2a;Stat1;Scd2;Mycbp2;Mylip;Laptm5;Selenot;Mien1;Ctsg;Elane,Vldlr;H2-Eb1;Jund;H2-Ab1;Jun;H2-Q7;Rnf149;Ifi203;Calr;Ly6a;Gcnt2;Edem2;Nceh1
biological process involved in interspecies interaction between organisms%GObp%GO:0044419,0.48952237315409375,1.5568699563408328,0.0,0.10055643879173291,1713,17,Ighm;Trim12a;H2-Eb1;Tspan32;H2-Ab1;Jun;H2-Q7;Ly6a;Trim34a;Phb;Zfp36;Stat1;Rbck1;Rpl39;Rps15a;Ctsg;Elane,Ighm;Trim12a;H2-Eb1;Tspan32;H2-Ab1;Jun;H2-Q7
response to other organism%GObp%GO:0051707,0.46029446990955114,1.5550223740208546,0.0,0.10278706077025404,1575,16,Ighm;Trim12a;H2-Eb1;Tspan32;H2-Ab1;H2-Q7;Ly6a;Trim34a;Phb;Zfp36;Stat1;Rbck1;Rpl39;Rps15a;Ctsg;Elane,Ighm;Trim12a;H2-Eb1;Tspan32;H2-Ab1;H2-Q7
cellular protein metabolic process%GObp%GO:0044267,-0.23883907633633172,-1.4507455090076107,0.0,0.10293171583494164,3110,38,Trim12a;Psmb8;Rnf149;Calr;Gcnt2;Edem2;Nceh1;Trim34a;Wdr26;Ccdc47;Phb;Dalrd3;Prkag2;Ppp2r2a;Mycbp2;Maea;Ubb;Mylip;Tars;Usp48;Rbck1;Hipk1;Smg1;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1;Ctsg,Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Rpl35a;Rps26;Ost4;Rpl22l1;Ctsg
signaling%GObp%GO:0023052,0.4334399385180063,1.5278416396681274,0.0,0.11542130365659778,5459,26,Ighm;Vldlr;Shisa5;Tspan32;Jun;Plek;Ly6a;Iqgap2;Gcnt2;Nceh1;Gnb4;Ndrg1;Ccdc47;Dock10;Phb;Zfp36;Dock8;Macf1;Prkag2;Stat1;Selenot;Rbck1;Hipk1;Smg1;Rps27l;Txnip,Ighm;Vldlr;Shisa5;Tspan32;Jun;Plek;Ly6a;Iqgap2;Gcnt2;Nceh1;Gnb4;Ndrg1;Ccdc47;Dock10;Phb;Zfp36;Dock8;Macf1;Prkag2;Stat1
biological_process%GObp%GO:0008150,0.5209898113029127,1.5162335240529987,0.0,0.12138782380996915,29961,108,Ighm;Hbb-bt;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Shisa5;Tspan32;Jund;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rpl7l1;Rnf149;Ifi203;Calr;Ly6a;H2-Q6;Iqgap2;Wdfy1;Gcnt2;Pdzk1ip1;Edem2;Nceh1;Tnpo1;Gnb4;Pik3ip1;Ndrg1;Rrbp1;Idi1;Zfp800;Trim34a;Lman2;Wdr26;Mef2d;Ccdc47;Dock10;Dnase2a;Phb;Sympk;Zfp36;Dock8;Samd9l;Dalrd3;Inpp4b;Echdc1;Macf1;Fam107b;Prkag2;Ppp2r2a;Stat1;Scd2;Tmem176b;Zfp395;Mycbp2;Maea;Crim1;Zmym4;Gpd2;Ubb;Mylip;Mprip;E230032D23Rik;Ankrd12;Laptm5;Slc39a10;H2-D1;Tars;Lfng;Selenot;Usp48;Smim14;Rbck1;Gm2a;Phf12;Hipk1;Smg1;4932438A13Rik;Mien1;Hnrnph3;Rpl37;Rps21;Rpl37a;Rps20;Rpl39;Sem1;Rps29;Rps28;Rps27l;Rpl28;Rpl41;Ndufa4;Ndufa3;Rps15a;Rpl35a;Uqcr10;Snrpg;Rps26;Ost4;Rpl22l1;Txnip;Lgals1;Ctsg;Elane;Echdc2,Ighm;Hbb-bt;Trim12a;Vldlr;Ltb;Psmb8;H2-Eb1;Shisa5;Tspan32;Jund;H2-Ab1;Jun;Plek;H2-Q7;H2-Q4;Rpl7l1;Rnf149;Ifi203;Calr;Ly6a;H2-Q6;Iqgap2;Wdfy1;Gcnt2;Pdzk1ip1;Edem2;Nceh1;Tnpo1;Gnb4;Pik3ip1;Ndrg1;Rrbp1;Idi1;Zfp800;Trim34a;Lman2;Wdr26;Mef2d;Ccdc47;Dock10;Dnase2a;Phb;Sympk;Zfp36;Dock8;Samd9l;Dalrd3;Inpp4b;Echdc1;Macf1;Fam107b;Prkag2;Ppp2r2a;Stat1;Scd2;Tmem176b;Zfp395;Mycbp2;Maea;Crim1;Zmym4;Gpd2;Ubb;Mylip;Mprip;E230032D23Rik;Ankrd12;Laptm5;Slc39a10;H2-D1;Tars;Lfng;Selenot;Usp48;Smim14;Rbck1;Gm2a;Phf12;Hipk1;Smg1
positive regulation of metabolic process%GObp%GO:0009893,0.4166821507129557,1.5089772640963743,0.0,0.1230891525009172,3847,25,Ighm;Trim12a;Vldlr;Ltb;Jund;Jun;Plek;Calr;Trim34a;Mef2d;Phb;Sympk;Zfp36;Prkag2;Stat1;Zfp395;Mycbp2;Ubb;Mylip;Mprip;Laptm5;Slc39a10;Rbck1;Rps27l;Elane,Ighm;Trim12a;Vldlr;Ltb;Jund;Jun;Plek
heterocyclic compound binding%GOmf%GO:1901363,0.3303536392997179,1.499205604043327,0.0,0.1306656267810541,5474,27,Ighm;Hbb-bt;Jund;Jun;Rpl7l1;Ifi203;Calr;Zfp800;Mef2d;Zfp36;Dalrd3;Prkag2;Stat1;Zfp395;Tars;Rbck1;Hipk1;Smg1;Hnrnph3;Rpl37;Rpl37a;Rps20;Rps27l;Rpl41;Snrpg;Rps26;Rpl22l1,Ighm;Hbb-bt;Jund;Jun;Rpl7l1;Ifi203;Calr
positive regulation of cell communication%GObp%GO:0010647,0.41393474500779653,1.4907168221172011,0.14285714285714285,0.13601837131248895,1914,17,Ighm;Trim12a;Jun;Calr;Wdfy1;Gcnt2;Trim34a;Phb;Macf1;Ubb;Laptm5;Slc39a10;Lfng;Selenot;Rbck1;Rpl37;Rps20,Ighm;Trim12a;Jun;Calr;Wdfy1;Gcnt2
transport%GObp%GO:0006810,0.389091345331746,1.4760402841782139,0.125,0.1449920508744038,3665,20,Ighm;Hbb-bt;Vldlr;Plek;Calr;Tnpo1;Rrbp1;Lman2;Zfp36;Samd9l;Macf1;Ubb;Laptm5;Slc39a10;Selenot;Gm2a;4932438A13Rik;Sem1;Txnip;Elane,Ighm;Hbb-bt;Vldlr
