Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
regulation of signal transduction%GObp%GO:0009966,0.39673653453711544,1.5253263608918177,0.0,0.211708549768356,2926,16,Trim12a;Trim34a;Trim5;Jun;Stat1;Gstp1;Igtp;Rasa4;Cd74;Mtdh;Plek;Ighm;Numa1;Cd44;Rpl37;Mif,Trim12a;Trim34a;Trim5;Jun;Stat1;Gstp1;Igtp;Rasa4;Cd74;Mtdh;Plek;Ighm;Numa1;Cd44
defense response to other organism%GObp%GO:0098542,0.2924882863385548,1.4823878931673786,0.16666666666666666,0.2286144956663736,1069,20,Trim12a;H2-Q7;H2-Eb1;Iigp1;Trim34a;Tspan32;Trim5;Stat1;Herc6;H2-K1;Igtp;Cd74;Stxbp4;Ighm;Bst2;Rpl39;Mif;Mpo;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Iigp1;Trim34a;Tspan32;Trim5
organelle membrane%GOcc%GO:0031090,0.27632954191156855,1.4912045477989029,0.0,0.23442057809599579,2340,22,H2-Q7;H2-Eb1;Iigp1;Tap1;H2-DMa;H2-Q4;Gm4951;Lamp2;H2-T22;H2-K1;Scd2;Igtp;H2-Q6;Mtdh;Numa1;Kdelr1;Uqcr11;Cox6c;Ost4;Sec61g;Atp5g1;Uqcrb,H2-Q7;H2-Eb1;Iigp1;Tap1;H2-DMa;H2-Q4;Gm4951;Lamp2;H2-T22;H2-K1;Scd2;Igtp;H2-Q6
identical protein binding%GOmf%GO:0042802,0.39537643971563013,1.4511315153654045,0.0,0.26682577565632454,2376,19,Trim12a;H2-Q7;Iigp1;Trim34a;Tap1;Trim5;H2-Q4;Jun;Stat1;H2-T22;H2-K1;Lmo2;H2-Q6;Plek;Ighm;Lcp1;Bst2;Mif;Lgals1,Trim12a;H2-Q7;Iigp1;Trim34a;Tap1;Trim5;H2-Q4;Jun;Stat1;H2-T22;H2-K1;Lmo2;H2-Q6;Plek;Ighm;Lcp1
cellular response to stimulus%GObp%GO:0051716,0.2548848985677676,1.403791828515646,0.2,0.31835633495901217,7203,35,H2-Q7;Jund;Iigp1;Ly6a;Tspan32;Shisa5;Jun;Zfp36;Gm4951;Stat1;Lamp2;Arhgap45;Gstp1;Lmo2;Junb;Igtp;Adgrl4;Rasa4;Cd74;Stxbp4;Ifi203;Mtdh;Plek;Ighm;Lcp1;Cd44;Mndal;Rps27l;Sem1;Atp5g1;Txnip;Mif;Atpif1;Mpo;Ctsg,H2-Q7;Jund;Iigp1;Ly6a;Tspan32;Shisa5;Jun;Zfp36;Gm4951;Stat1;Lamp2;Arhgap45;Gstp1;Lmo2;Junb;Igtp;Adgrl4;Rasa4;Cd74;Stxbp4;Ifi203;Mtdh;Plek;Ighm;Lcp1;Cd44
binding%GOmf%GO:0005488,0.3608825094150977,1.4231770998799793,0.0,0.319127173542448,14113,71,Hbb-bt;Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Ly6a;Slfn5;Tap1;Shisa5;Trim5;H2-DMa;Lars2;Rab6b;H2-Q4;Jun;Zfp36;Stat1;Lamp2;H2-T22;Herc6;Arhgap45;Gstp1;H2-K1;Setd1b;Scd2;Ltb;Lmo2;Junb;Igtp;Adgrl4;H2-Q6;Rasa4;Cd74;Stxbp4;Pou2f2;Ifi203;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44;Kdelr1;Satb1;Bst2;Mndal;Rpl37;Rpl37a;Rps27l;Snrpd2;Rpl39;Sec61g;Sem1;Atp5g1;Rps29;Snrpf;Rpl22l1;Uqcrb;Snrpe;Txnip;Rpl41;Mif;Rps26;Atpif1;Lgals1;Mpo;Elane;Ctsg,Hbb-bt;Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Ly6a;Slfn5;Tap1;Shisa5;Trim5;H2-DMa;Lars2;Rab6b;H2-Q4;Jun;Zfp36;Stat1;Lamp2;H2-T22;Herc6;Arhgap45;Gstp1;H2-K1;Setd1b;Scd2;Ltb;Lmo2;Junb;Igtp;Adgrl4;H2-Q6;Rasa4;Cd74;Stxbp4;Pou2f2;Ifi203;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44;Kdelr1
defense response%GObp%GO:0006952,0.32521645433819785,1.4058986826882893,0.16666666666666666,0.3271859405510957,1464,25,Trim12a;H2-Q7;H2-Eb1;Clec2d;Iigp1;Trim34a;Tspan32;Tap1;Trim5;Jun;Gm4951;Stat1;Herc6;H2-K1;Igtp;Cd74;Stxbp4;Ighm;Cd44;Bst2;Rpl39;Mif;Mpo;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Clec2d;Iigp1;Trim34a;Tspan32;Tap1;Trim5
signaling%GObp%GO:0023052,0.381776945350328,1.384170156215282,0.3333333333333333,0.33611774065234684,5459,21,Iigp1;Ly6a;Tspan32;Shisa5;Jun;Zfp36;Stat1;Arhgap45;Igtp;Adgrl4;Rasa4;Cd74;Stxbp4;Mtdh;Plek;Ighm;Lcp1;Cd44;Rps27l;Txnip;Mif,Iigp1;Ly6a;Tspan32;Shisa5;Jun;Zfp36;Stat1;Arhgap45;Igtp;Adgrl4;Rasa4;Cd74;Stxbp4;Mtdh;Plek;Ighm;Lcp1;Cd44
regulation of signaling%GObp%GO:0023051,0.4090910555472946,1.363254013269644,0.0,0.35742243436754173,3502,17,Trim12a;Trim34a;Trim5;Jun;Stat1;Gstp1;Igtp;Rasa4;Cd74;Stxbp4;Mtdh;Plek;Ighm;Numa1;Cd44;Rpl37;Mif,Trim12a;Trim34a;Trim5;Jun;Stat1;Gstp1;Igtp;Rasa4;Cd74;Stxbp4;Mtdh;Plek;Ighm;Numa1;Cd44
cellular component biogenesis%GObp%GO:0044085,-0.31067730987503595,-1.2408506800237047,0.2,0.4048169378698225,2433,18,H2-Eb1;H2-DMa;Igtp;Adgrl4;Cd74;Lcp1;Numa1;Rps28;Rps27l;Snrpd2;Rps25;Sem1;Atp5g1;Rps17;Snrpf;Rpl35a;Snrpe;Mif,Igtp;Adgrl4;Cd74;Lcp1;Numa1;Rps28;Rps27l;Snrpd2;Rps25;Sem1;Atp5g1;Rps17;Snrpf;Rpl35a;Snrpe;Mif
regulation of response to external stimulus%GObp%GO:0032101,0.33590764170554216,1.2892655664581996,0.14285714285714285,0.43624792073479424,972,15,Trim12a;Clec2d;Tspan32;Tap1;Trim5;Zfp36;Stat1;Gstp1;Igtp;Cd74;Ifi203;Cd44;Mndal;Mif;Lgals1,Trim12a;Clec2d;Tspan32;Tap1;Trim5;Zfp36;Stat1;Gstp1;Igtp;Cd74;Ifi203
cellular macromolecule metabolic process%GObp%GO:0044260,-0.26832043849161014,-1.175578791027915,0.25,0.4365101809954751,4010,26,Trim12a;Trim34a;Trim5;Lars2;Zfp36;Lamp2;Herc6;Setd1b;Igtp;Satb1;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Sem1;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Ctsg,Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Sem1;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Ctsg
positive regulation of cellular process%GObp%GO:0048522,0.2544306937957104,1.283386902407391,0.2857142857142857,0.43801768917590905,6069,37,Trim12a;H2-Q7;H2-Eb1;Jund;Trim34a;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;H2-T22;Gstp1;H2-K1;Lmo2;Junb;Igtp;H2-Q6;Cd74;Stxbp4;Pou2f2;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44;Rpl37;Rps27l;Atp5g1;Rps29;Txnip;Mif;Atpif1;Lgals1;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Jund;Trim34a;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;H2-T22;Gstp1;H2-K1;Lmo2;Junb;Igtp;H2-Q6;Cd74;Stxbp4;Pou2f2;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44
cell periphery%GOcc%GO:0071944,0.28869608482127507,1.2958072489106023,0.1111111111111111,0.43824582338902146,6031,30,H2-Q7;H2-Eb1;Clec2d;Ly6a;Tspan32;H2-DMa;H2-Q4;Jun;Lamp2;H2-T22;Arhgap45;Gstp1;H2-K1;Ltb;Adgrl4;H2-Q6;Rasa4;Cd74;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44;Bst2;Mif;Lgals1;Rpl36al;Elane;Ctsg,H2-Q7;H2-Eb1;Clec2d;Ly6a;Tspan32;H2-DMa;H2-Q4;Jun;Lamp2;H2-T22;Arhgap45;Gstp1;H2-K1;Ltb;Adgrl4;H2-Q6;Rasa4;Cd74;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44
response to biotic stimulus%GObp%GO:0009607,0.2561857612358491,1.3047031430400282,0.2857142857142857,0.4426412092283214,1616,28,Trim12a;H2-Q7;H2-Eb1;Iigp1;Trim34a;Ly6a;Tspan32;Trim5;Zfp36;Ifi44;Stat1;Herc6;Gstp1;H2-K1;Igtp;Cd74;Stxbp4;Pou2f2;Mtdh;Ighm;Bst2;Mndal;Rpl39;Txnip;Mif;Mpo;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Iigp1;Trim34a;Ly6a;Tspan32;Trim5;Zfp36;Ifi44;Stat1;Herc6;Gstp1;H2-K1
signaling receptor binding%GOmf%GO:0005102,0.3425252371244871,1.3258345899411028,0.16666666666666666,0.4439140811455847,1754,17,H2-Q7;H2-Eb1;Clec2d;Ly6a;Tap1;H2-Q4;Stat1;H2-T22;H2-K1;Ltb;H2-Q6;Cd74;Ighm;Lcp1;Cd44;Mif;Ctsg,H2-Q7;H2-Eb1;Clec2d;Ly6a;Tap1;H2-Q4;Stat1;H2-T22;H2-K1;Ltb;H2-Q6;Cd74;Ighm;Lcp1;Cd44
regulation of biosynthetic process%GObp%GO:0009889,0.2911853225227393,1.300665928713878,0.14285714285714285,0.44437601047039804,4099,19,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Gstp1;Lmo2;Junb;Cd74;Pou2f2;Mtdh;Plek;Satb1;Rps27l;Atp5g1;Txnip;Elane,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Gstp1;Lmo2;Junb;Cd74;Pou2f2;Mtdh;Plek
ion binding%GOmf%GO:0043167,0.31705107547422584,1.30571763350298,0.0,0.4450662496913834,5317,22,Trim12a;Iigp1;Trim34a;Slfn5;Tap1;Lars2;Rab6b;Zfp36;Arhgap45;Gstp1;Scd2;Lmo2;Adgrl4;Rasa4;Plek;Ighm;Lcp1;Rpl37;Rpl37a;Rps27l;Rps29;Mpo,Trim12a;Iigp1;Trim34a;Slfn5;Tap1;Lars2;Rab6b;Zfp36;Arhgap45;Gstp1;Scd2;Lmo2;Adgrl4;Rasa4;Plek;Ighm;Lcp1
vesicle%GOcc%GO:0031982,-0.2848925660549966,-1.1781154918104266,0.14285714285714285,0.4474431818181818,2225,18,H2-Q7;H2-Eb1;Tap1;H2-DMa;Rab6b;H2-Q4;Lamp2;H2-T22;H2-K1;Adgrl4;H2-Q6;Cd74;Stxbp4;Kdelr1;Bst2;Mpo;Elane;Ctsg,Mpo;Elane;Ctsg
cellular response to chemical stimulus%GObp%GO:0070887,0.3163910755958637,1.264604924523761,0.0,0.45505171042163883,2843,22,H2-Q7;Jund;Iigp1;Ly6a;Jun;Zfp36;Gm4951;Stat1;Gstp1;Lmo2;Junb;Igtp;Rasa4;Cd74;Stxbp4;Ifi203;Mtdh;Cd44;Mndal;Atp5g1;Mpo;Ctsg,H2-Q7;Jund;Iigp1;Ly6a;Jun;Zfp36;Gm4951;Stat1;Gstp1;Lmo2;Junb;Igtp;Rasa4;Cd74;Stxbp4;Ifi203;Mtdh
intracellular organelle%GOcc%GO:0043229,-0.2870081314748793,-1.1547653647076839,0.0,0.45649038461538455,12770,77,Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Slfn5;Tap1;Shisa5;Trim5;H2-DMa;Lars2;Rab6b;H2-Q4;Jun;Zfp36;Mettl7a1;Gm4951;Stat1;Lamp2;H2-T22;Herc6;Gstp1;H2-K1;Setd1b;Scd2;Lmo2;Junb;Igtp;Adgrl4;H2-Q6;Cd74;Stxbp4;Pou2f2;Ifi203;Mtdh;Lcp1;Numa1;Cd44;Kdelr1;Satb1;Bst2;Mndal;Rps28;Uqcr11;Mrps28;Rpl37;Cox6c;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sec61g;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Uqcrb;Rpl35a;Snrpe;Txnip;Rpl41;Mif;Rps26;Atpif1;Lgals1;Rpl36al;Mpo;Elane;Ctsg;Echdc2,Satb1;Bst2;Mndal;Rps28;Uqcr11;Mrps28;Rpl37;Cox6c;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sec61g;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Uqcrb;Rpl35a;Snrpe;Txnip;Rpl41;Mif;Rps26;Atpif1;Lgals1;Rpl36al;Mpo;Elane;Ctsg;Echdc2
regulation of macromolecule biosynthetic process%GObp%GO:0010556,0.325551054547616,1.2657451642857898,0.2,0.46096147289464706,3832,17,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Gstp1;Lmo2;Junb;Cd74;Pou2f2;Mtdh;Satb1;Rps27l;Txnip;Elane,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Gstp1;Lmo2;Junb;Cd74;Pou2f2;Mtdh
membrane protein complex%GOcc%GO:0098796,0.2738566758674365,1.3074773700799813,0.0,0.4609614728946471,1219,18,H2-Q7;H2-Eb1;Tspan32;Tap1;H2-DMa;H2-Q4;Lamp2;H2-T22;H2-K1;H2-Q6;Cd74;Ighm;Uqcr11;Cox6c;Ost4;Sec61g;Atp5g1;Uqcrb,H2-Q7;H2-Eb1;Tspan32;Tap1;H2-DMa;H2-Q4;Lamp2;H2-T22;H2-K1
cellular protein metabolic process%GObp%GO:0044267,-0.27177270215629423,-1.178116772965791,0.2857142857142857,0.46142578125,3110,24,Trim12a;Trim34a;Trim5;Lars2;Lamp2;Herc6;Setd1b;Igtp;Satb1;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Ctsg,Satb1;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Ctsg
protein metabolic process%GObp%GO:0019538,-0.285024262188966,-1.185052366671493,0.5,0.46409739454094295,3718,26,Trim12a;Trim34a;Tspan32;Trim5;Lars2;Lamp2;Herc6;Setd1b;Igtp;Satb1;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Elane;Ctsg,Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rpl28;Rpl39;Ost4;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Elane;Ctsg
cellular component organization%GObp%GO:0016043,-0.2214825707089281,-1.190631914132924,0.2,0.46442307692307694,5296,27,H2-Eb1;Tspan32;H2-DMa;Jun;Lamp2;Setd1b;Igtp;Adgrl4;Cd74;Plek;Ighm;Lcp1;Numa1;Cd44;Satb1;Rps28;Rps27l;Snrpd2;Rps25;Sem1;Atp5g1;Snrpf;Snrpe;Mif;Atpif1;Mpo;Ctsg,Igtp;Adgrl4;Cd74;Plek;Ighm;Lcp1;Numa1;Cd44;Satb1;Rps28;Rps27l;Snrpd2;Rps25;Sem1;Atp5g1;Snrpf;Snrpe;Mif;Atpif1;Mpo;Ctsg
endomembrane system%GOcc%GO:0012505,0.25498993387131236,1.3093598146887253,0.0,0.47343763811544237,4128,35,Trim12a;H2-Q7;H2-Eb1;Clec2d;Iigp1;Tap1;Shisa5;Trim5;H2-DMa;Rab6b;H2-Q4;Mettl7a1;Gm4951;Lamp2;H2-T22;H2-K1;Scd2;Igtp;H2-Q6;Cd74;Mtdh;Numa1;Cd44;Kdelr1;Bst2;Rps28;Ost4;Sec61g;Rps29;Rpl41;Rps26;Rpl36al;Mpo;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Clec2d;Iigp1;Tap1;Shisa5;Trim5;H2-DMa;Rab6b;H2-Q4;Mettl7a1;Gm4951;Lamp2;H2-T22
nitrogen compound metabolic process%GObp%GO:0006807,-0.2579277235749383,-1.1941487927832994,0.3333333333333333,0.47782659151193635,6123,41,Hbb-bt;Trim12a;Jund;Trim34a;Tspan32;Trim5;Lars2;Jun;Zfp36;Stat1;Lamp2;Herc6;Gstp1;Setd1b;Junb;Igtp;Cd44;Satb1;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Rpl35a;Snrpe;Rpl41;Rps26;Atpif1;Elane;Ctsg,Mrps28;Rpl37;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Rpl35a;Snrpe;Rpl41;Rps26;Atpif1;Elane;Ctsg
"regulation of transcription, DNA-templated%GObp%GO:0006355",0.3452037230554106,1.2351457573318436,0.2,0.48369132856006364,3271,15,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Lmo2;Junb;Cd74;Pou2f2;Mtdh;Satb1;Txnip;Elane,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Lmo2;Junb;Cd74;Pou2f2;Mtdh
cellular component assembly%GObp%GO:0022607,-0.2791471376117381,-1.1335493678143707,0.3333333333333333,0.4879807692307693,2204,16,H2-Eb1;H2-DMa;Igtp;Adgrl4;Cd74;Lcp1;Numa1;Rps28;Rps27l;Snrpd2;Rps25;Sem1;Atp5g1;Snrpf;Snrpe;Mif,Igtp;Adgrl4;Cd74;Lcp1;Numa1;Rps28;Rps27l;Snrpd2;Rps25;Sem1;Atp5g1;Snrpf;Snrpe;Mif
positive regulation of biological process%GObp%GO:0048518,0.267868751034849,1.2250870325445526,0.16666666666666666,0.49021479713603816,6622,40,Trim12a;H2-Q7;H2-Eb1;Jund;Trim34a;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;H2-T22;Gstp1;H2-K1;Ltb;Lmo2;Junb;Igtp;H2-Q6;Cd74;Stxbp4;Pou2f2;Ifi203;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44;Mndal;Rpl37;Rps27l;Atp5g1;Rps29;Txnip;Mif;Atpif1;Lgals1;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Jund;Trim34a;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;H2-T22;Gstp1;H2-K1;Ltb;Lmo2;Junb;Igtp;H2-Q6;Cd74;Stxbp4;Pou2f2;Ifi203;Mtdh;Plek;Ighm;Lcp1;Numa1;Cd44
regulation of nucleic acid-templated transcription%GObp%GO:1903506,0.3452037230554106,1.2372339448984921,0.25,0.49315412636603445,3275,15,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Lmo2;Junb;Cd74;Pou2f2;Mtdh;Satb1;Txnip;Elane,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Lmo2;Junb;Cd74;Pou2f2;Mtdh
cell surface%GOcc%GO:0009986,0.26555802025711384,1.2219579132511038,0.3333333333333333,0.49339309622213173,1179,18,H2-Q7;H2-Eb1;Clec2d;Ly6a;Tspan32;H2-DMa;H2-Q4;H2-T22;H2-K1;H2-Q6;Cd74;Ighm;Cd44;Bst2;Mif;Atpif1;Lgals1;Elane,H2-Q7;H2-Eb1;Clec2d;Ly6a;Tspan32;H2-DMa;H2-Q4
regulation of cellular biosynthetic process%GObp%GO:0031326,0.31040155617309606,1.212471882110787,0.2,0.49353388466448356,4019,17,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Lmo2;Junb;Cd74;Pou2f2;Mtdh;Plek;Satb1;Rps27l;Txnip;Elane,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Lmo2;Junb;Cd74;Pou2f2;Mtdh;Plek
protein-containing complex organization%GObp%GO:0043933,-0.34320250582981776,-1.1941502415678156,0.375,0.4948918269230769,1247,15,H2-Eb1;H2-DMa;Lamp2;Adgrl4;Cd74;Rps28;Rps27l;Snrpd2;Rps25;Sem1;Atp5g1;Snrpf;Snrpe;Mif;Mpo,Rps27l;Snrpd2;Rps25;Sem1;Atp5g1;Snrpf;Snrpe;Mif;Mpo
intracellular vesicle%GOcc%GO:0097708,-0.2848925660549966,-1.1979659829635394,0.2,0.5048076923076924,2071,18,H2-Q7;H2-Eb1;Tap1;H2-DMa;Rab6b;H2-Q4;Lamp2;H2-T22;H2-K1;Adgrl4;H2-Q6;Cd74;Stxbp4;Kdelr1;Bst2;Mpo;Elane;Ctsg,Mpo;Elane;Ctsg
regulation of nucleobase-containing compound metabolic process%GObp%GO:0019219,0.29174054564198987,1.2131358387952835,0.2,0.5052846914422093,3856,16,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Lmo2;Junb;Cd74;Pou2f2;Mtdh;Satb1;Txnip;Rps26;Elane,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Lmo2;Junb;Cd74;Pou2f2;Mtdh
regulation of immune system process%GObp%GO:0002682,0.34493099486857093,1.2384393406578984,0.16666666666666666,0.5064826162678191,1587,28,Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Tspan32;Tap1;Trim5;H2-DMa;H2-Q4;Jun;Zfp36;Stat1;H2-T22;H2-K1;Lmo2;Igtp;H2-Q6;Cd74;Ifi203;Ighm;Cd44;Bst2;Mndal;Mif;Lgals1;Elane;Ctsg,Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Tspan32;Tap1;Trim5;H2-DMa;H2-Q4;Jun;Zfp36
intracellular non-membrane-bounded organelle%GOcc%GO:0043232,-0.23188155104416958,-1.1108123484314207,0.5,0.5141067813765182,4507,30,Trim12a;Tap1;Trim5;Jun;Zfp36;Mettl7a1;Stat1;Setd1b;Scd2;Mtdh;Lcp1;Numa1;Satb1;Mndal;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rps25;Rpl28;Rpl39;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Rpl36al;Ctsg,Lcp1;Numa1;Satb1;Mndal;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Rps25;Rpl28;Rpl39;Rps29;Rps17;Rpl22l1;Rpl35a;Rpl41;Rps26;Rpl36al;Ctsg
protein-containing complex binding%GOmf%GO:0044877,0.3995923027543817,1.1955489120391367,0.3333333333333333,0.5157252718111907,1575,18,Hbb-bt;H2-Q7;H2-Eb1;Tap1;H2-DMa;H2-Q4;Jun;Zfp36;H2-T22;H2-K1;H2-Q6;Cd74;Lcp1;Numa1;Snrpd2;Sec61g;Uqcrb;Atpif1,Hbb-bt;H2-Q7;H2-Eb1;Tap1;H2-DMa;H2-Q4;Jun;Zfp36
cytoplasmic vesicle%GOcc%GO:0031410,-0.2848925660549966,-1.1146953118654495,0.25,0.5198154885654885,2067,18,H2-Q7;H2-Eb1;Tap1;H2-DMa;Rab6b;H2-Q4;Lamp2;H2-T22;H2-K1;Adgrl4;H2-Q6;Cd74;Stxbp4;Kdelr1;Bst2;Mpo;Elane;Ctsg,Mpo;Elane;Ctsg
organelle%GOcc%GO:0043226,-0.2870081314748793,-1.1028023400433828,0.25,0.5203402366863905,13099,77,Trim12a;H2-Q7;H2-Eb1;Clec2d;Jund;Iigp1;Trim34a;Slfn5;Tap1;Shisa5;Trim5;H2-DMa;Lars2;Rab6b;H2-Q4;Jun;Zfp36;Mettl7a1;Gm4951;Stat1;Lamp2;H2-T22;Herc6;Gstp1;H2-K1;Setd1b;Scd2;Lmo2;Junb;Igtp;Adgrl4;H2-Q6;Cd74;Stxbp4;Pou2f2;Ifi203;Mtdh;Lcp1;Numa1;Cd44;Kdelr1;Satb1;Bst2;Mndal;Rps28;Uqcr11;Mrps28;Rpl37;Cox6c;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sec61g;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Uqcrb;Rpl35a;Snrpe;Txnip;Rpl41;Mif;Rps26;Atpif1;Lgals1;Rpl36al;Mpo;Elane;Ctsg;Echdc2,Satb1;Bst2;Mndal;Rps28;Uqcr11;Mrps28;Rpl37;Cox6c;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sec61g;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Uqcrb;Rpl35a;Snrpe;Txnip;Rpl41;Mif;Rps26;Atpif1;Lgals1;Rpl36al;Mpo;Elane;Ctsg;Echdc2
regulation of molecular function%GObp%GO:0065009,0.3424798620429175,1.1959685516657819,0.0,0.5274463007159904,2645,17,Trim12a;Trim34a;Trim5;Jun;Zfp36;Stat1;Arhgap45;Gstp1;Igtp;Rasa4;Cd74;Mtdh;Plek;Cd44;Rps27l;Mif;Atpif1,Trim12a;Trim34a;Trim5;Jun;Zfp36;Stat1;Arhgap45;Gstp1;Igtp;Rasa4;Cd74;Mtdh;Plek
positive regulation of metabolic process%GObp%GO:0009893,0.27659082139268076,1.182561869450967,0.3333333333333333,0.5314932032790287,3847,23,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Gstp1;Ltb;Lmo2;Junb;Igtp;Cd74;Pou2f2;Mtdh;Plek;Ighm;Cd44;Mndal;Rps27l;Mif;Atpif1;Elane,Trim12a;Jund;Trim34a;Trim5;Jun;Zfp36;Stat1;Gstp1;Ltb;Lmo2;Junb;Igtp;Cd74;Pou2f2;Mtdh;Plek;Ighm;Cd44
organic substance metabolic process%GObp%GO:0071704,-0.25885489252202376,-1.0917046371887722,0.2,0.5319411057692308,7458,53,Hbb-bt;Trim12a;H2-Eb1;Jund;Trim34a;Tspan32;Trim5;H2-DMa;Lars2;Jun;Zfp36;Stat1;Lamp2;Herc6;Gstp1;Setd1b;Scd2;Ltb;Junb;Igtp;Cd74;Pou2f2;Plek;Ighm;Cd44;Kdelr1;Satb1;Rps28;Mrps28;Rpl37;Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Rpl35a;Snrpe;Rpl41;Mif;Rps26;Atpif1;Mpo;Elane;Ctsg;Echdc2,Rpl37a;Rps27l;Snrpd2;Rps25;Rpl28;Rpl39;Ost4;Sem1;Atp5g1;Rps29;Rps17;Snrpf;Rpl22l1;Rpl35a;Snrpe;Rpl41;Mif;Rps26;Atpif1;Mpo;Elane;Ctsg;Echdc2
extracellular space%GOcc%GO:0005615,-0.3178876890977094,-1.0857589018137388,0.2857142857142857,0.5337417917448405,2030,16,Hbb-bt;H2-Q7;H2-Q4;Lamp2;H2-T22;H2-K1;Ltb;H2-Q6;Cd74;Ighm;Rpl39;Mif;Lgals1;Mpo;Elane;Ctsg,Mif;Lgals1;Mpo;Elane;Ctsg
