Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
regulation of nitrogen compound metabolic process%GObp%GO:0051171,0.28640109130464375,1.5918336707927088,0.0,0.1268754327921828,5572,43,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Rpa2;Uhrf1;Chchd10;Psmb8;Abl1;Cycs;Hspa5;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Ppp4c;Hras;Clspn;Dynll1;Smarce1;Wdr5;Psmb9;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Btaf1;Exosc10;Sap30;Rpl5;Hus1;Rpl23;Rbm3;Hmgb2;Ube2s;Cirbp;Zbtb20;Elane;Nfix,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Rpa2;Uhrf1;Chchd10;Psmb8;Abl1;Cycs;Hspa5;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Ppp4c;Hras;Clspn
regulation of developmental process%GObp%GO:0050793,0.44442099993469336,1.5796311060780268,0.0,0.1384257172900706,2682,16,Cdk6;Bcl2;Calr;Abl1;Hspa5;Jund;Ybx3;Hsp90aa1;Hspa9;Msh2;Gpr171;Wdr5;Slc25a4;Cd27;Hmgb2;Racgap1,Cdk6;Bcl2;Calr;Abl1;Hspa5;Jund;Ybx3;Hsp90aa1;Hspa9;Msh2;Gpr171
regulation of programmed cell death%GObp%GO:0043067,0.28813150596354486,1.5626912434581477,0.0,0.1529968454258675,1597,17,Bcl2;Gclm;Slc25a5;Abl1;Hspa5;Ybx3;Hsp90aa1;Msh2;Hras;Sdf2l1;Slc25a4;Cd27;Rrp1b;Ung;Hmgb2;Anxa5;Lgals1,Bcl2;Gclm;Slc25a5;Abl1;Hspa5;Ybx3;Hsp90aa1;Msh2;Hras
binding%GOmf%GO:0005488,0.2387234823737079,1.5461856905862963,0.2,0.15964888218351392,14113,99,Hbb-bt;Trim12a;Erh;Cdk6;Bcl2;Ndrg1;Eci1;Calr;Rfc2;Wdfy1;Igfbp4;Rpa2;Uhrf1;Chchd10;Psmb8;Gclm;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Lars2;Rabgap1l;Amd1;Wdr76;Jund;Ybx3;Hsp90aa1;Gnl3;Ahsa1;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Lsm8;Nop56;Cd63;Fkbp4;Exo1;Dynll1;Smarce1;Sdf2l1;Wdr5;Slc25a4;Eif3g;Gnb4;Psmd11;Ebp;Cd27;Snu13;Psmb9;Trim34a;H2-Q7;Rrp1b;Chaf1a;Cul3;Glrx5;Sec23ip;Map2k3;Pbx4;Ung;Cct5;Ssrp1;Btaf1;Exosc10;Sap30;Rpl5;Mndal;Itpa;Uqcrh;Tm2d1;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Ube2s;Crip1;Cirbp;Snrpe;Rpl39;Sec61g;Zbtb20;Anxa5;Elane;Ptpn18;Racgap1;Nfix;Rpl22l1;Spc24;Trim59;Gimap6;S100a11;Cenpa;Myl10;Lgals1;Ube2c,Hbb-bt;Trim12a;Erh;Cdk6;Bcl2;Ndrg1;Eci1;Calr;Rfc2;Wdfy1;Igfbp4;Rpa2;Uhrf1;Chchd10;Psmb8;Gclm;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Lars2;Rabgap1l;Amd1;Wdr76;Jund;Ybx3;Hsp90aa1;Gnl3;Ahsa1;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Lsm8
positive regulation of cellular protein metabolic process%GObp%GO:0032270,0.3332867232201677,1.5483942507349684,0.0,0.16319663512092533,1415,16,Bcl2;Uhrf1;Abl1;Cycs;Hspa5;Hsp90aa1;Gnl3;Hras;Clspn;Wdr5;Cul3;Map2k3;Rpl5;Rbm3;Ube2s;Cirbp,Bcl2;Uhrf1;Abl1;Cycs;Hspa5;Hsp90aa1;Gnl3;Hras;Clspn
cell differentiation%GObp%GO:0030154,0.3113375087747997,1.5506002621718569,0.0,0.16342844852308575,3818,24,Erh;Cdk6;Bcl2;Ndrg1;Psmb8;Slc25a5;Abl1;Rabgap1l;Jund;Hsp90aa1;Hspa9;Msh2;Cd63;Smarce1;Wdr5;Psmd11;Cul3;Sec23ip;Pbx4;Sap30;Hmgb2;Racgap1;Nfix;Lgals1,Erh;Cdk6;Bcl2;Ndrg1;Psmb8;Slc25a5;Abl1;Rabgap1l;Jund;Hsp90aa1;Hspa9;Msh2
negative regulation of biological process%GObp%GO:0048519,0.2689073025444188,1.535549178869858,0.2,0.16927310557755554,5632,52,Trim12a;Cdk6;Bcl2;Ndrg1;Calr;Tspan32;Rpa2;Uhrf1;Gclm;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Jund;Ybx3;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Gpr171;Cd63;Mrto4;Fkbp4;Pds5a;Dynll1;Smarce1;Wdr5;Slc25a4;Cd27;Rrp1b;Cul3;Map2k3;Ung;Btaf1;Exosc10;Sap30;Rpl5;Mndal;Hus1;Rpl23;Rbm3;Hmgb2;Cirbp;Zbtb20;Anxa5;Elane;Nfix;Trim59;Lgals1,Trim12a;Cdk6;Bcl2;Ndrg1;Calr;Tspan32;Rpa2;Uhrf1;Gclm;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Jund;Ybx3;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Gpr171;Cd63;Mrto4;Fkbp4;Pds5a;Dynll1;Smarce1;Wdr5;Slc25a4
protein localization%GObp%GO:0008104,0.37342153487777846,1.5337196066883625,0.0,0.17212145110410093,1909,16,Calr;Tspan32;Rpa2;Chchd10;Abl1;Hspa5;Rabgap1l;Hsp90aa1;Hspa9;Msh2;Cd63;Fam126b;Sec61g;Knl1;Cenpa;Lgals1,Calr;Tspan32;Rpa2;Chchd10;Abl1;Hspa5;Rabgap1l;Hsp90aa1;Hspa9;Msh2
nucleobase-containing compound metabolic process%GObp%GO:0006139,0.24509803921568651,1.5186508776085743,0.0,0.1805362776025237,2283,30,Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Lars2;Jund;Hsp90aa1;Msh2;Ppp4c;Clspn;Lsm8;Mrto4;Exo1;Pds5a;Snu13;Rrp1b;Chaf1a;Ung;Ssrp1;Exosc10;Rpl5;Rcl1;Itpa;Hus1;Rpl35a;Rbm3;Hmgb2;Rpl27;Snrpe,Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Lars2;Jund;Hsp90aa1;Msh2;Ppp4c;Clspn;Lsm8;Mrto4;Exo1;Pds5a;Snu13;Rrp1b;Chaf1a;Ung;Ssrp1;Exosc10;Rpl5;Rcl1;Itpa;Hus1;Rpl35a;Rbm3;Hmgb2;Rpl27;Snrpe
anion binding%GOmf%GO:0043168,0.3242883582368364,1.5187726146888585,0.0,0.1842206914311466,2329,17,Cdk6;Rfc2;Abl1;Hspa5;Lars2;Hsp90aa1;Gnl3;Hspa9;Msh2;Hras;Fkbp4;Map2k3;Cct5;Ube2s;Racgap1;Gimap6;Ube2c,Cdk6;Rfc2;Abl1;Hspa5;Lars2;Hsp90aa1;Gnl3;Hspa9;Msh2;Hras
positive regulation of protein metabolic process%GObp%GO:0051247,0.3332867232201677,1.4905893207695262,0.0,0.19713055083717543,1499,16,Bcl2;Uhrf1;Abl1;Cycs;Hspa5;Hsp90aa1;Gnl3;Hras;Clspn;Wdr5;Cul3;Map2k3;Rpl5;Rbm3;Ube2s;Cirbp,Bcl2;Uhrf1;Abl1;Cycs;Hspa5;Hsp90aa1;Gnl3;Hras;Clspn
response to organic substance%GObp%GO:0010033,0.2741641943216633,1.4738242862849777,0.0,0.19862748353533674,2977,22,Cdk6;Bcl2;Calr;Gclm;Slc25a5;Abl1;Hspa5;Ybx3;Hsp90aa1;Hspa9;Fkbp4;Sdf2l1;H2-Q7;Cul3;Map2k3;Mrpl15;Mndal;Rpl23;Hmgb2;Zbtb20;Anxa5;Elane,Cdk6;Bcl2;Calr;Gclm;Slc25a5;Abl1;Hspa5;Ybx3;Hsp90aa1;Hspa9
regulation of metabolic process%GObp%GO:0019222,0.2601692581069941,1.4850658822003224,0.0,0.19918457234688414,6855,53,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Igfbp4;Rpa2;Uhrf1;Chchd10;Psmb8;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Ppp4c;Hras;Clspn;Cd63;Mrto4;Pds5a;Dynll1;Smarce1;Wdr5;Slc25a4;Cd27;Psmb9;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Btaf1;Exosc10;Sap30;Rpl5;Mndal;Hus1;Rpl23;Rbm3;Hmgb2;Ube2s;Crip1;Cirbp;Zbtb20;Elane;Nfix,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Igfbp4;Rpa2;Uhrf1;Chchd10;Psmb8;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Ppp4c;Hras;Clspn
purine ribonucleoside triphosphate binding%GOmf%GO:0035639,0.3632717890433741,1.4908479721157193,0.0,0.20099585575555143,1730,16,Cdk6;Rfc2;Abl1;Hspa5;Lars2;Hsp90aa1;Gnl3;Hspa9;Msh2;Hras;Fkbp4;Map2k3;Cct5;Ube2s;Gimap6;Ube2c,Cdk6;Rfc2;Abl1;Hspa5;Lars2;Hsp90aa1;Gnl3;Hspa9;Msh2;Hras
cellular response to DNA damage stimulus%GObp%GO:0006974,0.37796841914086615,1.4786794156350018,0.0,0.20116251898586282,698,17,Bcl2;Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Wdr76;Msh2;Ppp4c;Clspn;Exo1;Pds5a;Chaf1a;Ung;Ssrp1;Hus1;Crip1,Bcl2;Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Wdr76;Msh2;Ppp4c;Clspn;Exo1;Pds5a
DNA metabolic process%GObp%GO:0006259,0.350423948527017,1.4738547342472466,0.0,0.20217440288418206,668,16,Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Hsp90aa1;Msh2;Ppp4c;Clspn;Exo1;Pds5a;Chaf1a;Ung;Ssrp1;Hus1;Hmgb2,Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Hsp90aa1;Msh2;Ppp4c;Clspn;Exo1;Pds5a
regulation of cell death%GObp%GO:0010941,0.3185202073609773,1.477909304171861,0.0,0.20306854029251506,1772,18,Bcl2;Gclm;Slc25a5;Abl1;Hspa5;Ybx3;Hsp90aa1;Hspa9;Msh2;Hras;Sdf2l1;Slc25a4;Cd27;Rrp1b;Ung;Hmgb2;Anxa5;Lgals1,Bcl2;Gclm;Slc25a5;Abl1;Hspa5;Ybx3;Hsp90aa1;Hspa9;Msh2;Hras
regulation of primary metabolic process%GObp%GO:0080090,0.32075956886319484,1.4669826920340043,0.0,0.2031165016860655,5759,43,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Igfbp4;Rpa2;Uhrf1;Chchd10;Psmb8;Abl1;Cycs;Hspa5;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Ppp4c;Hras;Clspn;Smarce1;Wdr5;Psmb9;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Btaf1;Exosc10;Sap30;Rpl5;Hus1;Rpl23;Rbm3;Hmgb2;Ube2s;Cirbp;Zbtb20;Elane;Nfix,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Igfbp4;Rpa2;Uhrf1;Chchd10;Psmb8;Abl1;Cycs;Hspa5;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Ppp4c;Hras;Clspn
positive regulation of cellular metabolic process%GObp%GO:0031325,0.27853550027551927,1.4297214171025128,0.0,0.22819868470298885,3310,31,Trim12a;Bcl2;Rfc2;Uhrf1;Chchd10;Slc25a5;Abl1;Cycs;Hspa5;Jund;Hsp90aa1;Gnl3;Msh2;Hras;Clspn;Cd63;Wdr5;Slc25a4;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Rpl5;Rbm3;Hmgb2;Ube2s;Cirbp;Zbtb20;Nfix,Trim12a;Bcl2;Rfc2;Uhrf1;Chchd10;Slc25a5;Abl1;Cycs;Hspa5;Jund;Hsp90aa1;Gnl3;Msh2;Hras;Clspn
regulation of cell cycle%GObp%GO:0051726,0.3352783022941783,1.4120561255226733,0.0,0.2524447949526814,1055,17,Cdk6;Bcl2;Calr;Rpa2;Abl1;Wdr76;Jund;Msh2;Hras;Clspn;Wdr5;Cul3;Hus1;Rpl23;Cirbp;Racgap1;Ube2c,Cdk6;Bcl2;Calr;Rpa2;Abl1;Wdr76;Jund;Msh2;Hras;Clspn
positive regulation of macromolecule metabolic process%GObp%GO:0010604,0.2391251943923877,1.407828886884819,0.0,0.25583079071210635,3502,33,Cdk6;Bcl2;Calr;Rfc2;Uhrf1;Chchd10;Abl1;Cycs;Hspa5;Jund;Hsp90aa1;Gnl3;Msh2;Hras;Clspn;Cd63;Wdr5;Cd27;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Rpl5;Mndal;Rpl23;Rbm3;Hmgb2;Ube2s;Cirbp;Zbtb20;Elane;Nfix,Cdk6;Bcl2;Calr;Rfc2;Uhrf1;Chchd10;Abl1;Cycs;Hspa5;Jund;Hsp90aa1;Gnl3;Msh2;Hras;Clspn
establishment of localization%GObp%GO:0051234,0.3641975900677292,1.3990568169970645,0.0,0.2640429429123843,3829,23,Hbb-bt;Bcl2;Nkg7;Calr;Chchd10;Slc25a5;Abl1;Hspa5;Rabgap1l;Hsp90aa1;Hspa9;Hras;Nisch;Cd63;Fkbp4;Dynll1;Slc25a4;Cul3;Cct5;Sec61g;Elane;Racgap1;Cenpa,Hbb-bt;Bcl2;Nkg7;Calr;Chchd10;Slc25a5;Abl1;Hspa5;Rabgap1l;Hsp90aa1;Hspa9;Hras;Nisch;Cd63;Fkbp4
catabolic process%GObp%GO:0009056,0.3497773097235368,1.3841411083432027,0.0,0.2725256309148265,1830,19,Hbb-bt;Trim12a;Eci1;Calr;Uhrf1;Psmb8;Abl1;Xrn2;Hspa5;Mrto4;Sdf2l1;Psmd11;Psmb9;Cul3;Exosc10;Itpa;Ube2s;Ube2c;Echdc2,Hbb-bt;Trim12a;Eci1;Calr;Uhrf1;Psmb8;Abl1;Xrn2;Hspa5
positive regulation of metabolic process%GObp%GO:0009893,0.265810552687006,1.3896822088355574,0.0,0.27442291322417506,3847,37,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Uhrf1;Chchd10;Slc25a5;Abl1;Cycs;Hspa5;Jund;Hsp90aa1;Gnl3;Msh2;Hras;Clspn;Cd63;Wdr5;Slc25a4;Cd27;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Rpl5;Mndal;Rpl23;Rbm3;Hmgb2;Ube2s;Cirbp;Zbtb20;Elane;Nfix,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Uhrf1;Chchd10;Slc25a5;Abl1;Cycs;Hspa5;Jund;Hsp90aa1;Gnl3;Msh2;Hras;Clspn
cell death%GObp%GO:0008219,0.29827098797377843,1.3524842543842155,0.16666666666666666,0.3037101558453788,933,16,Bcl2;Nkg7;Gclm;Abl1;Cycs;Msh2;Hras;Nisch;Dynll1;Slc25a4;Cd27;Rrp1b;Cul3;Tm2d1;Crip1;Lgals1,Bcl2;Nkg7;Gclm;Abl1;Cycs;Msh2;Hras;Nisch;Dynll1;Slc25a4;Cd27;Rrp1b;Cul3
ion binding%GOmf%GO:0043167,0.2568761416060829,1.354796682701417,0.2,0.305993690851735,5317,36,Trim12a;Cdk6;Calr;Rfc2;Wdfy1;Uhrf1;Abl1;Xrn2;Hspa5;Lars2;Amd1;Hsp90aa1;Gnl3;Hspa9;Msh2;Ppp4c;Hras;Fkbp4;Exo1;Trim34a;Glrx5;Sec23ip;Map2k3;Cct5;Sap30;Itpa;Ube2s;Crip1;Zbtb20;Anxa5;Racgap1;Trim59;Gimap6;S100a11;Myl10;Ube2c,Trim12a;Cdk6;Calr;Rfc2;Wdfy1;Uhrf1;Abl1;Xrn2;Hspa5;Lars2;Amd1;Hsp90aa1;Gnl3;Hspa9;Msh2;Ppp4c;Hras
nucleic acid metabolic process%GObp%GO:0090304,0.242718446601942,1.3605661308958126,0.16666666666666666,0.30599369085173506,1857,29,Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Lars2;Jund;Hsp90aa1;Msh2;Ppp4c;Clspn;Lsm8;Mrto4;Exo1;Pds5a;Snu13;Rrp1b;Chaf1a;Ung;Ssrp1;Exosc10;Rpl5;Rcl1;Hus1;Rpl35a;Rbm3;Hmgb2;Rpl27;Snrpe,Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Lars2;Jund;Hsp90aa1;Msh2;Ppp4c;Clspn;Lsm8;Mrto4;Exo1;Pds5a;Snu13;Rrp1b;Chaf1a;Ung;Ssrp1;Exosc10;Rpl5;Rcl1;Hus1;Rpl35a;Rbm3;Hmgb2;Rpl27;Snrpe
system development%GObp%GO:0048731,0.27470001839942715,1.3109821651332338,0.16666666666666666,0.3469365086417559,4434,26,Cdk6;Bcl2;Ndrg1;Slc25a5;Abl1;Hspa5;Rabgap1l;Ybx3;Hsp90aa1;Hspa9;Msh2;Hras;Fkbp4;Exo1;Pds5a;Smarce1;Wdr5;Ebp;Cul3;Pbx4;Ung;Sap30;Hmgb2;Racgap1;Nfix;Lgals1,Cdk6;Bcl2;Ndrg1;Slc25a5;Abl1;Hspa5;Rabgap1l;Ybx3;Hsp90aa1;Hspa9;Msh2;Hras;Fkbp4;Exo1;Pds5a;Smarce1;Wdr5
cellular process%GOmf%GO:0009987,0.1984653912366416,1.3119323889459225,0.0,0.3497070752591257,5447,37,Hbb-bt;Trim12a;Cdk6;Bcl2;Rfc2;Uhrf1;Slc25a5;Abl1;Xrn2;Hspa5;Lars2;Hsp90aa1;Hspa9;Ppp4c;Gpr171;Fkbp4;Exo1;Wdr5;Slc25a4;Eif3g;Cd27;Trim34a;Cul3;Map2k3;Cct5;Exosc10;Rcl1;Uqcrh;Tm2d1;Hmgb2;Ube2s;Cox8a;Sec61g;Anxa5;Ptpn18;Trim59;Ube2c,Hbb-bt;Trim12a;Cdk6;Bcl2;Rfc2;Uhrf1;Slc25a5;Abl1;Xrn2;Hspa5;Lars2
response to chemical%GObp%GO:0042221,0.2804413125919224,1.3179613282376919,0.16666666666666666,0.3532427166450176,4334,24,Cdk6;Bcl2;Calr;Gclm;Slc25a5;Abl1;Hspa5;Jund;Ybx3;Hsp90aa1;Hspa9;Fkbp4;Sdf2l1;H2-Q7;Cul3;Map2k3;Mrpl15;Mndal;Rpl23;Hmgb2;Crip1;Zbtb20;Anxa5;Elane,Cdk6;Bcl2;Calr;Gclm;Slc25a5;Abl1;Hspa5;Jund;Ybx3;Hsp90aa1;Hspa9
carbohydrate derivative binding%GOmf%GO:0097367,0.3262982036957403,1.3139359074658012,0.16666666666666666,0.35477529374114203,2192,17,Cdk6;Rfc2;Abl1;Hspa5;Lars2;Hsp90aa1;Gnl3;Hspa9;Msh2;Hras;Fkbp4;Map2k3;Cct5;Ube2s;Elane;Gimap6;Ube2c,Cdk6;Rfc2;Abl1;Hspa5;Lars2;Hsp90aa1;Gnl3;Hspa9;Msh2;Hras
positive regulation of nitrogen compound metabolic process%GObp%GO:0051173,0.27315628753182797,1.2931653243208305,0.2,0.3556142893682326,3055,26,Bcl2;Rfc2;Uhrf1;Chchd10;Abl1;Cycs;Hspa5;Jund;Hsp90aa1;Gnl3;Msh2;Hras;Clspn;Wdr5;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Rpl5;Rbm3;Hmgb2;Ube2s;Cirbp;Zbtb20;Nfix,Bcl2;Rfc2;Uhrf1;Chchd10;Abl1;Cycs;Hspa5;Jund;Hsp90aa1;Gnl3;Msh2;Hras;Clspn
programmed cell death%GObp%GO:0012501,0.29827098797377843,1.293601343811672,0.0,0.3604857179897152,893,16,Bcl2;Nkg7;Gclm;Abl1;Cycs;Msh2;Hras;Nisch;Dynll1;Slc25a4;Cd27;Rrp1b;Cul3;Tm2d1;Crip1;Lgals1,Bcl2;Nkg7;Gclm;Abl1;Cycs;Msh2;Hras;Nisch;Dynll1;Slc25a4;Cd27;Rrp1b;Cul3
cellular macromolecule biosynthetic process%GObp%GO:0034645,-0.3094912317205865,-1.6025009488117372,0.0,0.3611111111111111,931,21,Rfc2;Rpa2;Lars2;Hsp90aa1;Mrpl32;Eif3g;Chaf1a;Ssrp1;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Krtcap2;Rpl39;Nfix;Rpl22l1;Ost4,Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Krtcap2;Rpl39;Nfix;Rpl22l1;Ost4
immune system process%GObp%GO:0002376,0.31235104072971936,1.2973385859120241,0.0,0.36124255169996494,2429,28,Trim12a;Cdk6;Bcl2;Ndrg1;Nkg7;Calr;Psmb8;Slc25a5;Abl1;Rabgap1l;Hsp90aa1;Hspa9;Msh2;Hras;Exo1;Ebp;Cd27;Psmb9;Trim34a;H2-Q7;Ung;Mndal;Fau;Hmgb2;Rpl39;Elane;Trim59;Lgals1,Trim12a;Cdk6;Bcl2;Ndrg1;Nkg7;Calr;Psmb8;Slc25a5;Abl1;Rabgap1l;Hsp90aa1;Hspa9;Msh2;Hras
cellular aromatic compound metabolic process%GObp%GO:0006725,0.24752475247524736,1.2856647587889904,0.2,0.3643740660800266,2496,31,Bcl2;Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Lars2;Jund;Hsp90aa1;Msh2;Ppp4c;Clspn;Lsm8;Mrto4;Exo1;Pds5a;Snu13;Rrp1b;Chaf1a;Ung;Ssrp1;Exosc10;Rpl5;Rcl1;Itpa;Hus1;Rpl35a;Rbm3;Hmgb2;Rpl27;Snrpe,Bcl2;Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Lars2;Jund;Hsp90aa1;Msh2;Ppp4c;Clspn;Lsm8;Mrto4;Exo1;Pds5a;Snu13;Rrp1b;Chaf1a;Ung;Ssrp1;Exosc10;Rpl5;Rcl1;Itpa;Hus1;Rpl35a;Rbm3;Hmgb2;Rpl27;Snrpe
regulation of cellular protein metabolic process%GObp%GO:0032268,0.33353737146983325,1.2777903944985616,0.0,0.3675898234257856,2447,20,Bcl2;Calr;Uhrf1;Abl1;Cycs;Hspa5;Hsp90aa1;Gnl3;Ppp4c;Hras;Clspn;Wdr5;Cul3;Map2k3;Rpl5;Hus1;Rpl23;Rbm3;Ube2s;Cirbp,Bcl2;Calr;Uhrf1;Abl1;Cycs;Hspa5;Hsp90aa1;Gnl3;Ppp4c;Hras;Clspn
cellular localization%GObp%GO:0051641,0.37329986869675535,1.2865784712305133,0.14285714285714285,0.36923238696109356,2333,19,Bcl2;Nkg7;Calr;Tspan32;Rpa2;Chchd10;Slc25a5;Hspa5;Hsp90aa1;Hspa9;Msh2;Cd63;Dynll1;Slc25a4;Cul3;Fam126b;Sec61g;Knl1;Cenpa,Bcl2;Nkg7;Calr;Tspan32;Rpa2;Chchd10;Slc25a5;Hspa5;Hsp90aa1;Hspa9;Msh2
positive regulation of biological process%GObp%GO:0048518,0.23312004651816576,1.2747538377392893,0.4,0.37268462347326703,6622,48,Trim12a;Cdk6;Bcl2;Nkg7;Calr;Rfc2;Wdfy1;Igfbp4;Uhrf1;Chchd10;Slc25a5;Abl1;Cycs;Hspa5;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Hras;Clspn;Cd63;Dynll1;Wdr5;Slc25a4;Cd27;Trim34a;H2-Q7;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Rpl5;Mndal;Rpl23;Rbm3;Hmgb2;Ube2s;Cirbp;Zbtb20;Anxa5;Elane;Racgap1;Nfix;S100a11;Lgals1;Ube2c,Trim12a;Cdk6;Bcl2;Nkg7;Calr;Rfc2;Wdfy1;Igfbp4;Uhrf1;Chchd10;Slc25a5;Abl1;Cycs;Hspa5;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Hras;Clspn
regulation of macromolecule metabolic process%GObp%GO:0060255,0.2429374059552185,1.2715745734031658,0.2,0.3737771033821826,6349,49,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Rpa2;Uhrf1;Chchd10;Psmb8;Abl1;Cycs;Xrn2;Hspa5;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Ppp4c;Hras;Clspn;Cd63;Mrto4;Pds5a;Smarce1;Wdr5;Cd27;Psmb9;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Btaf1;Exosc10;Sap30;Rpl5;Mndal;Hus1;Rpl23;Rbm3;Hmgb2;Ube2s;Crip1;Cirbp;Zbtb20;Elane;Nfix,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Rpa2;Uhrf1;Chchd10;Psmb8;Abl1;Cycs;Xrn2;Hspa5;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Ppp4c;Hras;Clspn
intracellular organelle lumen%GOcc%GO:0070013,0.20259541293263558,1.2650307645895391,0.14285714285714285,0.3824921135646688,4500,57,Trim12a;Cdk6;Bcl2;Calr;Rpa2;Uhrf1;Chchd10;Psmb8;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Jund;Gnl3;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Nop56;Cd63;Mrto4;Fkbp4;Mrpl32;Exo1;Pds5a;Smarce1;Wdr5;Snu13;Psmb9;Trim34a;Rrp1b;Glrx5;Ung;Ssrp1;Btaf1;Exosc10;Sap30;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa;Hus1;Rpl23;Rbm3;Hmgb2;Cirbp;Rpl27;Zbtb20;Racgap1;Knl1;Spc24;Cenpa,Trim12a;Cdk6;Bcl2;Calr;Rpa2;Uhrf1;Chchd10;Psmb8;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Jund;Gnl3;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Nop56;Cd63;Mrto4;Fkbp4;Mrpl32;Exo1;Pds5a;Smarce1;Wdr5;Snu13;Psmb9;Trim34a;Rrp1b;Glrx5;Ung;Ssrp1;Btaf1;Exosc10;Sap30;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa
regulation of gene expression%GObp%GO:0010468,0.19163112867578155,1.2590599438137455,0.25,0.39476963819760874,4945,36,Trim12a;Cdk6;Bcl2;Calr;Uhrf1;Chchd10;Abl1;Xrn2;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Hras;Mrto4;Smarce1;Wdr5;Cd27;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Btaf1;Exosc10;Sap30;Rpl5;Mndal;Rpl23;Rbm3;Hmgb2;Crip1;Cirbp;Zbtb20;Elane;Nfix,Trim12a;Cdk6;Bcl2;Calr;Uhrf1;Chchd10;Abl1;Xrn2;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Hras
organonitrogen compound biosynthetic process%GObp%GO:1901566,-0.4148087229920777,-1.6429784008007844,0.0,0.39583333333333337,1152,18,Gclm;Lars2;Amd1;Mrpl32;Eif3g;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Krtcap2;Rpl39;Elane;Rpl22l1;Ost4,Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Krtcap2;Rpl39;Elane;Rpl22l1;Ost4
